essay_id,TOP1,is_pc2
d164714,CED201947117,0
d16503d,0CB40DD64679,0
d168476,E676D0FB128A,1
d169ba3,C87561517810,1
d16b46c,19F6ADEDF843,1
d1718e6,871B39B3643C,1
d1792d3,9EE9F5CD1047,1
d17b0a8,E90D33CC0FD9,0
d17dfc0,D1D2E4C3B315,1
d17e84c,A8221073323E,1
d17e95c,B7A2217E202B,0
d18a202,6A91EB21FE91,1
d18a663,C23D7B79366C,1
d1914a2,F74CF5A923B7,1
d192fed,71A166CD0D13,1
d198ebf,0C7516501890,1
d1990dd,41DAE20A16DF,0
d19c417,9244152BE347,1
d19dd84,51783D3C9884,0
d19e4cc,B0FD1E688820,1
d1a6973,DEBD20B519DF,1
d1b5929,CD5FADC41433,1
d1bb139,A55924343C9D,1
d1c17f7,15F4FA869635,0
d1c1ac0,C0D8B9347BE5,0
d1cc50d,ED75D6B4E35C,0
d1cd1ee,33A150B21DFF,1
d1ce732,6DA0FDDBAFB1,1
d1cf792,5B54CC4A1EBA,1
d1d32ad,899F478E9672,1
d1d95ea,9F41CA8538FC,1
d1e43ab,2629ECCFFE67,1
d1e5244,4C5C238144A3,1
d1ea482,6ADD52BC40A7,1
d1ec52e,0CA76CE1F52D,0
d1f55bc,7ADE90498A72,1
d1fd261,5161D91B0BAE,1
d204dcb,7056F34BCF9F,0
d20bd7a,F5D927221FB8,1
d20dfa2,4E00444699AA,1
d20e3ae,3B59DA256A17,1
d211ba8,EFA46BC5A89A,1
d214529,EC12EE97A834,1
d2196a3,71871D5887C9,0
d21cf9b,B24B2CA13899,1
d21fbb8,3B769F2DC205,1
d226a86,2B5560516314,1
d227acb,E4630B623165,1
d22a390,3C19A6EF8BC7,1
d22af96,3F612C6BD191,0
d2373ef,F986BF53A8AD,1
d23aa23,A68B13F7EB65,1
d23d911,0B58C8B94F19,1
d24acda,6F67FFCB065A,1
d24c185,F00DE298EB90,0
d24c645,E4559E81E304,1
d24d888,CF5B07AFF66D,0
d24f674,3DD7D9A53E39,1
d254bc7,56193E77BB71,0
d258cb9,7ED2B0ACB79B,1
d25b773,BB3E600B4BCA,0
d25d977,828418E6A1F0,0
d2622d1,4999CFA4E3BC,1
d268560,A66F364491FF,0
d26fc28,BAB1B270B0A6,1
d272aa9,915D9EE27FFB,1
d286ab2,AB113B46D6DA,1
d28faa7,79E165166080,1
d292135,B2F8D6D0CB9D,1
d298559,981A6809B72C,1
d29cf7f,01612EE431CC,0
d29de25,20D37D7ED175,1
d29e7b4,DBACBF67A45C,1
d2a3539,98FFA3DB9059,1
d2a690d,EC3334AEC927,0
d2aaa14,B25837D3D32D,1
d2ab150,93F294747A2D,1
d2b8d68,F49D2896E2EF,1
d2b91e5,75D73C6EA19B,1
d2b9b8d,7F11D6E06E99,0
d2c1065,F7B2D19C7239,1
d2c7e76,347D6A056DBE,1
d2cbf09,5E9B17A298AB,0
d2cd3fb,00755EA6AA06,1
d2ce31c,7338D898EDDE,0
d2d0ad7,8E6CFCBA688E,0
d2d299b,8C4DA60A580E,1
d2d423b,7C392B490E98,0
d2d5d91,5.15E+11,1
d2d6be7,B2F69B97BC2A,1
d2d7ffb,C151B54B30ED,1
d2db94e,0BB0E957B6FE,1
d2e169d,BE62F6B1E924,0
d2ef605,311BFAE6C922,1
d2f90b5,AF9F048F22AC,1
d2fb7aa,F15FFBB0E896,1
d2fcaa1,6F6F90FF64F5,0
d300174,A4ECC77D6EFE,1
d308ccb,C07779BAE4C3,1
d31123b,C355331B3B0B,0
d31b83c,99AE1C6789B0,1
d31dc56,546C0401D25D,0
d31f217,6874FC63CF20,1
d321e59,3DF13BE2B63F,1
d325701,0BCABCF7F79E,1
d32dbeb,2333F75DB5E9,1
d331726,B55BC54690A7,1
d3321fb,8B4BBB3F601D,1
d337d53,1294BC11F39F,1
d338bff,B0C80C0550D7,1
d33e136,2C6C9A1C3924,0
d34958c,A615D47180DF,0
d349bb7,96C077AC2014,1
d34e7d3,D88F64A9BCAA,1
d35288c,4D742F04B98D,1
d3557e5,41A159819E12,1
d356dc9,7E5BD3A989D9,1
d3570a8,EB16CD7EC3E6,1
d35875f,58E92DF92D8C,0
d358b72,7E20369B1AF5,0
d35b054,2DC33D804E4A,0
d35e751,FC9536F9B494,1
d360054,789487D9748D,1
d36602f,DDB0899400DE,1
d379e1c,21A359FEFC20,1
d37a1d4,BC7CD211742E,0
d3899c9,715CD819585F,1
d38aa66,196B469077F8,1
d38cbdf,D8D1FA118E4A,0
d3913f7,8F6DB3A57E45,0
d393d4b,5AE18A833B49,0
d39affc,EFDCB3F37DEB,1
d39dbc5,377AB25E303E,0
d39ff4c,0AF6B3C68440,1
d3a7bc3,F548FB9448B8,1
d3aaf6d,8212DA6D0656,0
d3ac360,532C1A46BF8F,0
d3b13b0,BE43251A1D82,0
d3b4032,8C438E75385D,1
d3b40cd,A93FA7E8FB81,1
d3bb699,7F99686868BF,1
d3bc7e7,A201F5B28C9E,1
d3bee4b,102F13317092,0
d3c0cb9,2F03115999F1,0
d3c355b,96262E0B5634,1
d3c55a0,69CFA361E5C2,1
d3c5dd7,36820FEFBDCA,1
d3cc1d2,988D787A291E,1
d3d80b9,272344076D52,1
d3da047,34A463C4B1B4,1
d3eae26,842888D759E2,1
d3ec13a,949F1FCAE7A6,1
d3eed9a,E13232CA765B,1
d3f67cc,100E27A897CF,1
d3f995f,B81F04CAAC43,1
d4014ec,A9EA3FE0941B,1
d404a6c,8E31399D1D35,1
d405755,BFCB0275C205,1
d40c1ad,11A5C9E39DB3,1
d40f0dd,F0E863BDEB82,1
d413b38,01DD5C519BCA,1
d4147f2,02FE364F8B8C,1
d41c23e,4E1CF079ECDD,1
d4216d3,A8E73414941A,1
d4240bf,FE9C4B960A19,1
d42a4ac,9C22F6D8C827,1
d4333cf,AD7E8E2D63E3,1
d43535e,B026FA4F0268,1
d43da53,F8B2728641FB,1
d4407cd,5E7099A48BDC,1
d442169,996E2B328D4E,1
d448370,8B4643E8E725,1
d44bfdb,8D3A48EC484D,1
d44e46c,1B69CFC93153,1
d44ee2e,33B1D3B931EF,1
d45a14a,E6703AC671D7,1
d461c06,B193591E3477,0
d463cd2,021663FD2F2E,0
d464251,6E5795078217,1
d4658a2,CA4E45151A4A,0
d466e78,DA9EF8259FCC,1
d467bb2,D0D5701BFEE5,1
d46aa2a,5856780436CF,1
d46b685,7CFFD870145F,1
d46c11d,B3DE1C2B5D67,1
d46c951,B5CE3C6DAAD9,1
d47f566,792B056262E5,1
d48339a,3D26F9BC9F2C,1
d48708a,9F555ED5E03A,0
d48d0fa,C9AC065BB597,1
d4913bb,E23FF363792D,1
d493980,8909E16A74BA,0
d496ca5,B2F4B9604E5F,1
d497eb1,B1B4B7672457,1
d49d8db,F19978B8C2A7,1
d49eaae,A41F1E76EE8E,1
d4a0406,43DD9F7FE61E,0
d4a1bcf,84A2D970B603,1
d4a6345,F006499DB73C,1
d4a8b29,D84C1B1050A4,1
d4aaa2a,E6593B7BFBEB,0
d4b08dd,71BA5A4CB1E3,1
d4b11eb,2F523DD862F0,1
d4b87f4,B19B1C98C30D,1
d4ba980,8D6EE82E31D0,1
d4bda89,1EBACD5619B6,1
d4bee32,0F35F2A5C00D,0
d4c6797,551EABF9838C,0
d4c76ab,CFD8B6D1E940,1
d4c78e7,AB19B8293E4F,0
d4c95d1,1A90CE0AFBFC,0
d4cbdec,1D7ACD8733C8,0
d4cf520,575C031C680A,1
d4d2562,CE0B922605A6,1
d4d2647,2E9563678CAA,1
d4d26a5,072D54558C64,1
d4d3041,8E31399D1D35,0
d4d5074,D4F405361BB1,1
d4d8077,85A8289D3117,1
d4d961e,DFD135E81E40,1
d4db57e,27E2A407B410,1
d4dc7a8,7F997E2C88A2,1
d4df1ab,086E26D8BD75,1
d4dfd0f,4156B5F95B84,0
d4e0802,9FEEEA2734D2,1
d4e664a,3252CF7E78BD,0
d4e815d,D5C68C07EA11,0
d4e943a,B90A219BB957,1
d4ebb9f,E24A45BC5DE9,0
d4efac8,9FA0091EFA2B,1
d4f2d1f,54F17F5A8C3C,1
d4fcd5c,2EF5785AE8E6,0
d500a61,C07E401B76E1,1
d507c82,40198D11308F,1
d507ed3,F39E1043CB34,0
d5081a7,923CD5D638A8,1
d50b813,CF8A94B2CB3A,0
d513e3a,2F34336FAB3E,1
d5149be,6A088E8BBE02,1
d51b27c,BBB6E0302CFE,0
d51d3e0,1EBEBAB937AC,1
d521177,B97D96E80176,1
d5221c2,9E298AE3C1C9,0
d52b75b,B8CC1DAB4D12,1
d52eef1,8AF4A210819F,0
d535c1b,644F08941EDD,1
d53934b,EF099DACFB4D,1
d54478f,D75D1B857377,0
d548c9f,1F714E21ACC3,1
d54e0f3,8B74ED1D74E5,1
d550b2d,34678C9D38C6,1
d552343,63F4D4192E13,0
d5530ac,B6CC0A24337A,1
d55811c,377BF9E78823,0
d5591f4,D14EF715D1E8,0
d55925e,C3BAA9F367EA,1
d56cdfa,146ED0274FC7,1
d56d9f9,A8F25C2FBD28,1
d574f90,2DF3C80E505A,0
d57a1f8,8EBD6FAE257F,1
d57c7b5,037F3F1E204C,1
d57e683,9ECBBBCDAD1D,1
d586afa,E3CCB7ECC75F,1
d5888bd,0FDFF8899524,1
d58a5f4,46CB1C6380E3,1
d58ff18,C0B740E0B4E4,1
d5945d1,3F612C6BD191,1
d596c5a,EE67DDC301F2,1
d598a49,58CC9DBF6421,0
d59dfb4,575A1C16FB44,1
d59e167,7B1981581BC7,1
d59e18f,CC4EEADA5262,0
d5a1bcc,E48104D8D7D5,1
d5a2731,DC9023374572,1
d5a54e6,1F0A1EA2D49B,1
d5abea3,1F6716F73D62,1
d5b5a5c,30F2A6C4B2D5,1
d5b6859,D93992A086FE,1
d5b6ed5,E95AB85A047A,1
d5ba91f,C50FE04C4D29,1
d5bb5fc,DA4276D9DEBD,1
d5bc512,4FBDC31F3607,1
d5c8caa,9FAEE71C268E,0
d5cb150,67BD359D8BD2,1
d5d0945,6F63865D3193,0
d5d6065,8386FEF4CDC1,1
d5dc915,3B0D96456EF0,0
d5e0122,5473EA33D5D4,1
d5e312e,F69CFE5AEDCA,1
d5e5fe8,7E4573DC1EF3,1
d5e9a58,AEE6C379C668,0
d5ea90f,B8C06B8720EA,0
d5f2964,6BBB2ED0EDDB,0
d5f3444,E88DDA2FB4EA,1
d5f4814,D051F76D144A,1
d5fd4d3,2D35D2209C2C,1
d5ff1e5,89DB35EE3453,1
d60b8b5,6C3654E9F5BE,1
d60df74,839FDA058989,1
d61378e,D9C24EDF97A9,1
d613c8e,DB1EEEC31697,1
d617314,7BB808935B65,1
d617cf4,BD784C4B5797,1
d61ba63,6AB1B87632A0,1
d61e1f2,41F9EBB40B90,0
d61ed97,10654E060DC0,0
d61fa9d,9940EBE441DA,1
d625185,446F3C285AD0,0
d625d1c,741FFFDDE817,1
d6277a3,5121AA20597D,0
d62b9c4,13081A20D022,1
d62d027,D2F05EF485CB,0
d630b1f,BBCF6D2AB5E1,1
d635ef5,FABF3E8A5B27,1
d636677,85138F16010B,0
d63fc88,C7FEBFD85994,1
d640a12,346078C1BCA3,1
d641974,63268F421EE1,1
d644651,1.55E+11,1
d644ad3,8FAAF0C9BDF7,1
d648e2f,34AF94722281,0
d64be3d,1807B25C64DB,0
d64cc33,6F0ECB93B03B,1
d64d128,6B3928312718,1
d64db4d,98CD5DB0062C,1
d656985,E2A68D0D296D,0
d65808c,551A4A036065,1
d65c27e,4A99E2752B25,0
d66421a,83AFAA560A83,1
d6659ad,9C5C0A8194AD,1
d666983,E7F6827A8822,0
d669dab,0C8DFEAE0ADA,1
d669dfa,D134E4B81DBD,1
d66cdbe,7CE54335D6AB,0
d67d2c2,089A47979C9E,1
d67e3c1,1C330B58C0AE,0
d680429,8CFF4224518F,1
d682dd8,7279DC5BE6FA,1
d6831f6,96FFE19CBFB8,0
d683a92,67CA27FD7B1F,1
d68a7f7,F86F94DCEB33,1
d699778,08B30422667D,1
d699bff,8BA3D2D3BC71,0
d69aff4,F8E7219C3DD3,1
d69dd40,42C9A780AE1A,1
d6a3753,620419154DDF,1
d6a6b74,DF33E4D410F9,1
d6b3e06,D3B5E0743515,1
d6b6b70,38C1A440F27D,1
d6baaa5,466992CF855A,1
d6bbc8c,5DDA59A89C0A,1
d6c45e6,13C74967CE1B,0
d6c80ef,51A07E3D2C09,1
d6ca3a3,E1A0A8C51458,0
d6cbb21,41C1CA3C7BB3,1
d6d04cd,50B62EFA8654,1
d6d1058,9F0C2B822B76,1
d6d654f,CEA8008D03D4,1
d6d6a0d,9C196104C843,1
d6d88e1,C5C9DAB3465A,0
d6d8c34,6C2198B70719,1
d6d9605,8AC3B251DDDF,1
d6def17,504115A6341B,1
d6e067b,9CA856DBE529,0
d6ea1d3,43B12AB4BCAE,1
d6ee819,11A105CDB497,0
d6ef00f,973CFDC958C7,1
d6f213f,CD7C4D073EC0,1
d6f2c78,83F0695E035E,1
d6f5942,F3DCC9EE938A,1
d6fd8ff,A119E936A4F5,1
d6fda7b,121DCFFBC671,0
d7023dd,7F01B2A58AF8,1
d7038fe,CB3F1B872540,1
d7054db,F5F3B7E60CA7,1
d7056aa,F789157CB6E6,1
d70fe0c,127E848F147B,0
d710fe7,567D7BBCEF48,1
d712c51,48F2F2876E3D,1
d71408c,76A03B929C4B,1
d716604,E3FF6BE3235A,0
d719777,1A9C565E8DC7,0
d71a079,3B9681B7F9EB,0
d71b7f8,10654E060DC0,0
d71e96b,612BC0DCA645,1
d7203b6,0873F94DA728,1
d72438a,DEFF54715296,1
d726fca,70BC3855C98F,0
d72abd4,EB09B371F52B,1
d72e9b0,A67D705A85FF,1
d730f64,6F096C626578,1
d7367ba,E11992CA707D,1
d737262,86C9BF9B89A7,0
d73b983,3F224B1AF963,1
d73f3f4,68AFD051EF89,0
d744efa,6C0C9C30C8E7,1
d74a2c4,5A51FC731752,1
d751233,24F022CCD27E,1
d759791,8AD443B28061,1
d763419,45D4FB5A91C1,1
d76797b,FD998A2E69A5,1
d76a09e,500061E5CD08,0
d76d97f,03C5A2D6D81B,1
d7754e9,881F7D8CED25,1
d77eb24,E6243EA8D1B0,1
d7800bf,688E61008A5D,1
d780971,D1E865DE0A88,1
d786da7,2E9B5CD4716D,1
d787938,AF80A43C5FC9,1
d78d5c9,52F671887530,1
d7914dc,A981426B5304,1
d791bad,A6CA902628B4,1
d795c90,2AF255C9402C,1
d798cd9,30B3A5EACADC,0
d799e31,66ABB3042298,0
d79dfff,FF30791C1A12,1
d7a0626,E20123532A69,1
d7a5814,C61F2EABD8DE,1
d7a9add,297F3F4B6B58,1
d7ad755,2E6230521AC4,0
d7af7ab,AD3FFB7CA387,1
d7b02d4,BDB0B088F383,0
d7b2856,D1BB1EA6F163,1
d7b59ec,7F61AD56DC7C,1
d7b6d6c,F2F752BC22F9,0
d7c5fc6,4A687A432A70,1
d7c93c3,D32804D6C269,0
d7c9776,A34932BEDFA2,1
d7cf2df,DF554AD625EA,0
d7d0216,BF905538DE6A,1
d7d09c0,3F1A4C0C773A,1
d7d13df,3A33CD269EA2,1
d7dbef8,16ED1E19CD0B,1
d7e01ba,464CDE627A11,1
d7e4bda,5D934B4BED8F,1
d7e7480,5AEDBC21EF30,1
d7ea7e9,5C56982FB089,1
d7f2966,3D5B924BB51B,1
d7f7ef8,1D8018A28D04,1
d7fcf4b,BBA40BFA0DC4,1
d7fd73d,CF1345B5E224,1
d80032d,165C6F67BCD7,0
d80564c,D43840DA59AE,0
d809e7a,E5F47974A6EF,1
d80af93,8E7975A0FCB5,1
d80e3b9,D5F571E83196,0
d814d86,784ADFA51958,1
d81bdc5,D96D74EBD6C0,0
d81ea74,33008B95DE9C,1
d820a1b,47316E5FA54F,0
d822d6b,23AA5F45C05B,1
d8243a4,51CCAD86D2F2,1
d825770,87D8CB405883,1
d82674c,666D50D7F0F0,1
d82df10,3EFD7BD6C9E7,1
d82e5cd,085306A6A82C,1
d8326c4,9F3DA961A0F9,1
d8338f9,0CD429B703F2,1
d8361b9,2D47B736369E,1
d836e6e,4CDA71BB69C8,1
d83eb9d,7D65B1BD2697,0
d83ebc6,9DA4C62BB0F6,1
d842247,EC42A89E49D8,1
d84a404,AC1F2F99F1C8,1
d84f0d1,8D3CFD31B4EE,1
d850373,DC83F2FC879B,1
d852c77,99E30689A5C0,1
d855308,F34BB022A303,0
d85ca40,C1DB7634DB83,0
d86032f,1525562ED964,1
d86072f,746BC0AD4761,1
d863753,F85134ADF4B7,1
d869f96,AA4620DAA6CF,1
d86e510,A7B788E51FF5,0
d871f4e,9D263A8A768B,1
d878b34,46C52595EFF1,1
d88b728,F64457891D40,1
d88e664,94810298EAEB,0
d88f3fc,9D254F20E5D8,1
d8a1d51,DB7F46DB77C8,0
d8a2b0d,CA34A78FBE32,1
d8a5142,3C3CE6AF1292,0
d8a6d62,2D5D5906C145,1
d8a95e6,4B4C70FDFC25,0
d8ac048,8A895792F3C7,1
d8b1f47,DF06F80E38AB,0
d8b2798,4E221BCA7940,1
d8b4704,F8CD685F9B8C,1
d8b6e7a,FFA93D9EEE03,1
d8b7938,2CFF0E0BCA0C,1
d8ba484,FA6AFC39DA9C,1
d8be4d2,C04119C63402,0
d8c4ec2,3C3DB575B145,1
d8c9e3d,108C4D1E4C79,0
d8cf53c,CD17678005B9,0
d8d0cc3,E05E947C6790,1
d8d10fa,908DDD3BF86B,1
d8d2d90,F7D8A0556727,1
d8d429b,4C711F8D8B7E,0
d8d8de9,FDA59178D44A,1
d8dc3f8,2327F7A3128C,1
d8dfcbc,E4DE038BAF14,0
d8eb63c,6A290D8D6729,1
d8f3bd7,5E28624299A0,1
d8f9c47,8579CD3051BD,1
d8fe8c6,EC3334AEC927,1
d8ff78a,0AC9FBA0BC14,1
d9040ef,7D35C0A78F19,1
d90758e,AF4796CA4BC0,1
d9111ae,6A97E65BBE95,0
d914e6f,44DF080F942A,0
d9192d6,F111E3D5E713,1
d926aa2,8CDA355C167C,1
d92b4de,141D7E9C312C,1
d9311a7,17C285AAB4CF,1
d9319e2,5D4B5BEA0D38,1
d93507a,8AB22571E72E,1
d93bf92,1AEABB720102,0
d9429ff,D8ED809B7F92,1
d94f7e5,B80980A33FE0,0
d9503fa,E5DADE9ABA43,1
d95109e,CB8523849A13,1
d95518f,972E5E0DE10E,1
d95597f,512E263C456C,0
d9597ce,7B9DF5C4ADBD,0
d96a3ea,C4D4465A2526,0
d96aded,E8C25EDACD20,1
d96ddd6,5502B56131EF,1
d9738d3,4CC7E2AC5542,0
d978161,0A6F7ECC5B8F,1
d97863b,253D33164BE5,0
d979a6e,F8846F2F0270,1
d987eaf,ECCCC0434135,1
d991ec4,666CEFA3AFBC,1
d9929eb,8F7D96205308,1
d9936bc,73F19B4A5E3A,1
d99d5b0,4EEB3CAA6F48,0
d9a091f,BEAA8D8A3EFD,1
d9a15bb,B1E87F6E9C5A,1
d9a2d87,DC5C9B011657,1
d9b142b,7572D2FA0521,1
d9b3f52,05F5893A675F,1
d9c0590,CA52F66EBA01,1
d9c3ff1,7CBE4BE90A28,1
d9c42c4,02B4650A5B6D,0
d9c628d,25FA01853A35,1
d9c8d70,2B2D470DD5A2,1
d9cb2a4,866DBF36BC7C,1
d9cb4a4,5343347920EF,1
d9cb9cc,7CF49F831E85,1
d9cbe7f,33E349ACF797,1
d9cc4d7,9C3DE25AF92A,1
d9d0ecc,C9DB426BBEEE,1
d9d132a,3F6029F80E91,1
d9d166b,F00DE298EB90,0
d9d5eaf,0A911626AF3B,1
d9d981c,A7B788E51FF5,0
d9e6a88,0D0927645C56,1
d9e7c10,DA486689B3EF,1
d9eba6d,54CCF07F322A,1
d9f36b2,3EBF97F2F31A,1
d9f4644,13154AD7E3C6,1
d9f6fd6,1A9C565E8DC7,0
d9fce09,A293591DB50C,1
d9fd23e,FCA1F490DCB1,1
da01cf3,7704558907A5,0
da08297,E1FA876D6E6C,1
da09d2f,C5760ECD2686,1
da0a649,7D4CD7512697,1
da0e8fb,015EFD1810D4,0
da1b312,1D92661C7CB9,0
da1c048,481D89A228B3,0
da1c207,BCD7BAB00E2A,1
da2f2c8,A5555B60DD21,1
da302f5,780B302C5523,0
da34069,016A5550CAF7,1
da342ec,B9653E66970E,1
da3c348,A937C2FACC75,0
da4204b,D046D73CA939,1
da436e3,17948AE7A682,1
da4513f,1BD82BE8C639,1
da452c5,FB3004826640,1
da478ea,1F0B13A90754,1
da48df7,184077A08F67,1
da4b065,97147978A17D,1
da4f161,6B0F04C32E08,1
da4f24a,2DB88BF6BC7A,1
da50585,545E6CB571E1,1
da508af,ECB08A759D5F,1
da50a6d,E5509308038B,1
da53428,EC8FCCDB698A,0
da550db,7992F4E1E3D3,1
da5588c,20E320AA966E,0
da5a58b,44C55327E1CA,1
da5a8fd,02057541F24B,1
da5a938,98DEE4145A34,1
da5e16e,C27C0E9B5C18,1
da5ee3f,90818F2F94E5,1
da6836e,074343AB6EC8,1
da6aebe,6C0382AE2D9C,1
da6b44d,86D9CA923898,1
da6ba15,0497735C5A22,0
da71454,2EEF9A373617,1
da750c7,BC32404D0719,1
da76745,9CFC88B1493E,0
da7968c,AE25986828C6,1
da7edab,64D32391195A,1
da8033f,41CDAAA96888,0
da81c33,0ECE002A08B6,1
da85290,4E6451F42166,1
da881e9,66B37D7DE0F6,1
da89a81,284D36011581,0
da8c829,EC3DE6D436F2,1
da8d8d2,DCA515BA4267,1
da97203,39F1D68C3357,0
da98e49,9C8A13DA3E98,1
da9b194,B3C2E6274311,1
da9e82a,E1DA1E513BE1,0
daad9d6,5B39C4FC0AF6,0
dab2346,EDA297550E87,0
dab3c06,1393A483C608,0
dabc74a,A11D007DBECD,1
dabd869,928548A07586,1
dac3832,9AECEDD7AA58,1
dac4d02,75A613E09762,0
dac4eee,C9B54F945C52,1
dac6521,CC43F18D2F5B,1
dacd0d3,38DD98A04439,1
dace458,D9AAC0C1AB13,0
dacfa3e,7DD87FC16FF7,0
dad855f,CE28B6B31CCE,1
dad862d,86B74B21F937,1
dada74b,B55B64E4C028,1
dadac5e,2F99EE4EDA27,0
dae3018,48237AFE924E,0
dae56ee,67FF9FA794A7,1
dae768b,2E5E8300A20D,1
dae9832,AD4C4C228BEF,1
daea975,20D57DEC3EF5,1
daf6569,09D40BD05847,1
daf7282,1B593EED2F3A,0
daf76d6,955C86F2C441,1
daf7b23,57B41EC7CB9A,1
dafc727,744328F7168F,0
db008ce,BE69E4551269,1
db098d3,67683A36D7BF,1
db0a0c0,3389995864AB,1
db0b11e,F98E8D4EA700,1
db0f994,54872B498356,1
db14072,0C952A71922C,0
db1689b,7AB72C44704C,1
db18689,8E6FA034C8DA,1
db19681,BE12A65C8E78,1
db21ca7,EA26983BDF60,1
db27efe,2BFCD374D771,1
db2b98a,B271910C389C,1
db2d113,873DA909FD72,1
db2e4b6,48FC1978FC12,0
db2e65a,3694F79AE813,1
db2f60d,22C4C204966D,1
db30849,F62B61EC5742,1
db325fc,71D172196A84,0
db372d7,FBAF3E5B7A8B,1
db39406,F4C21F226D20,1
db45d38,CC6D67F4D925,1
db534ee,7422E33C69F9,0
db5bba2,456A965F51B6,0
db5caa0,C996FC0CBE10,0
db5f317,0646B208EF8E,0
db600cd,563C37A298A0,1
db6668b,7476CF13EFE5,1
db698da,0F6BC58DCBE0,1
db6a373,3C3FCC132D36,0
db6bf94,C1DB7634DB83,1
db77ad3,65F25557791E,1
db7ce90,95DB0EFBD9DE,1
db7fbc9,D6FD653A661A,1
db7fcab,4E6451F42166,0
db84c1b,3A529B83F306,1
db8b63b,0C7516501890,0
db8c22e,37D2F2FA27E2,1
db8d3d5,149F4C187FDA,1
db90b66,00B85A3DCAB5,1
db9492b,B81FEF759FD2,0
db966ad,ACB56982CC11,1
db9c634,1FAD2EA2E1C7,1
dba50d5,4CFAF8167955,1
dba5c50,80775B24D800,0
dba8941,F986BF53A8AD,0
dba96f3,71CA8C7E2759,1
dbad79f,14D595C9D1E8,1
dbad9f3,6488C693CD01,1
dbb2296,535D71E8C000,1
dbb5b58,8909E16A74BA,0
dbbaa3b,6DF04169C765,0
dbbc08b,F00EFFEB3304,1
dbbc5e5,6EBCC596B259,1
dbc3874,A49DB22C8767,0
dbc67ae,3C0AD7817D49,1
dbcb8e2,82360EA27601,1
dbcd1d3,AD7012F5871A,1
dbcda24,5B664F2A0D73,1
dbcdee0,E3BE14D5E952,0
dbcfa50,D2F05EF485CB,1
dbd027f,75D302ED4DF2,1
dbd114e,4E69F31CDBDF,1
dbd15ac,C1FD076F3FB7,0
dbd5d3c,0FDE2C639EE0,1
dbd6b54,9205D8CB863F,0
dbd8769,769FAE6984B9,1
dbdaa1c,AA81AEE806E0,1
dbe00b1,F8846F2F0270,0
dbe3115,B315B2C526A5,1
dbe4221,EC0A95423E9C,1
dbe4ae8,3B71CE55FDE5,0
dbe526f,10654E060DC0,0
dbf00cf,B6CE0F0E7D2A,0
dbf756e,CBA185D3B277,1
dbf7e1e,CEA16ADD393C,1
dbfb38b,7AFF516471C0,1
dc02c32,087C967D7D4F,1
dc05f10,E8172A30E2D8,1
dc06527,262B96AC12EC,0
dc07e0c,F9D9298807C9,1
dc0a3e8,A8F2D9005A0A,1
dc0bb2e,50DA28892569,1
dc0c0e4,7811131302BA,1
dc10eb8,EB7AEA0197E2,1
dc13e1b,F922B539FA61,0
dc1426e,62C8CACA3CD3,0
dc2143b,449BC30B3731,1
dc225ea,C8C3E113B822,1
dc22ef5,44DFAAAB28D3,1
dc29de3,3FA488B75FCB,1
dc2a8df,9FB06FEFCDAE,0
dc2f034,0DC3BDC76434,1
dc31c99,63F717BB8C2D,1
dc36026,F61E4EF4B4D1,1
dc3add1,BF330E44221A,1
dc3d2fe,C4018603C469,1
dc3eff7,D0098F968204,0
dc436b2,446C81F7D0B7,1
dc4b765,FAB1ECF9140E,0
dc4d6bd,2C6E6657FBFA,1
dc50ee0,606B556FD61E,1
dc5279a,9224536E3440,1
dc53609,A958A6450A7F,0
dc54514,3E16AE30CF4C,1
dc5d479,60EE17BD75C0,1
dc5e967,FD65FEAAB0BC,1
dc60914,30631D2EF668,1
dc6ca51,B9F4BF3DC949,1
dc6cc6d,90691C2B3D5A,1
dc6dfac,F0D1114C5782,1
dc712c0,573A550002C0,1
dc76991,880027AAA1A2,1
dc77aca,E22134365CE5,1
dc77ef3,8247CA8B6DAA,1
dc7bb46,36F27E032069,1
dc81c67,74D38718E4C1,1
dc84e92,4FE725215AC3,1
dc86d27,E6B00E088C29,1
dc8b110,1E6CE8FB9C96,1
dc8e9f9,21B6AF900F82,0
dc8f531,7DCB810C9F21,1
dc91256,70FFE7D3E3BE,1
dc927cf,EA48C80121AD,0
dc978d4,C79F3E1DFD66,1
dc9afd1,9C2E6F09CC73,1
dc9c919,80F6A58F94D4,0
dc9d5eb,66E18A122E84,1
dca00b7,81A14F343EFB,1
dca96ef,2261851C7EB7,1
dcb2321,F456754DA472,1
dcbb085,41EDBE942DE4,1
dcbba07,6D757AA2C340,1
dcc56a5,B89DED9517AE,0
dcc69b7,C455B6E68885,1
dcc75d7,3C11CE4316CA,1
dcc7aa6,A97A93E0BF70,1
dccfda3,E7DD5E2523B7,0
dcd9634,31B358884D0B,1
dcda789,EF902AF2C38E,0
dce42d4,F2F916FE8E1C,1
dce820f,84956A4FA804,0
dcf06e8,D9436DDEB3C4,1
dcf0c21,FE57FFEC9F4A,1
dcf3a1e,811DE32FCE53,1
dcfe25f,675CA4251B9E,1
dcff054,905A76FFA540,1
dd001c4,2983A5DC1E8E,1
dd03d5e,B1FE1AD96A8E,1
dd03fb4,FD5F79937C4E,1
dd0877c,726ADA01701F,1
dd0b4c0,446A878D528E,1
dd0c245,F4F8050544C6,1
dd10951,4BDFA2752BDF,1
